FEE_PROD_ID,CO_CL_CD,SVC_CD,SKB_CB_CRDT_GR,VAL_1,VAL_2,VAL_3,VAL_4,VAL_5,VAL_6,VAL_7,VAL_8,VAL_9,VAL_10,VAL_11,VAL_12,VAL_13,VAL_14,VAL_15,VAL_16,COL_CNT,COL_AMT
NT00000345,B,T,4,47,N,Y,Y,J,0,YN,0,0,0,5183,8323,1,5,0,0,0,0
NI00000278,B,I,4,47,N,Y,Y,J,0,YN,0,0,0,5183,8323,1,5,0,0,0,0
NT00000345,B,T,1,52,N,N,Y,J,0,YN,0,0,0,7386,7386,0,3,0,0,0,0
NT00000537,B,T,2,30,N,Y,Y,G,0,YN,0,0,0,527,527,0,1,0,0,0,0
NI00000542,B,I,5,50,N,N,Y,F,0,NN,0,0,0,2584,5426,1,1,0,0,0,0
NT00000533,B,T,8,35,N,Y,Y,J,0,YN,0,0,0,3572,5863,2,3,0,0,0,0
NT00000537,B,T,2,41,N,Y,Y,J,0,YN,0,0,0,7599,7599,3,4,0,0,0,0
NT00000345,B,T,1,31,N,N,Y,F,0,YN,0,0,0,3047,3047,0,4,0,0,0,0
NT00000345,B,T,6,27,N,Y,Y,G,0,YN,0,0,0,1677,1677,0,2,0,0,0,0
NI00000541,B,I,1,53,N,Y,Y,J,0,YN,0,0,0,8508,8508,0,3,0,0,0,0
NI00000278,B,I,5,47,N,N,Y,F,0,NN,0,0,0,1477,7126,0,2,0,0,0,0
NI00000542,B,I,4,60,N,N,Y,F,0,NN,0,0,0,0,0,0,0,0,0,0,0
NI00000541,B,I,2,36,N,Y,Y,F,0,NN,0,0,0,6282,6282,1,8,0,0,0,0
NT00000345,B,T,5,50,N,N,Y,F,0,NN,0,0,0,2584,5426,1,1,0,0,0,0
NT00000327,B,T,5,47,N,N,Y,F,0,NN,0,0,0,1477,7126,0,2,0,0,0,0
NI00000278,B,I,2,41,N,Y,Y,J,0,YN,0,0,0,7599,7599,3,4,0,0,0,0
NT00000345,B,T,2,36,N,Y,Y,F,0,NN,0,0,0,6282,6282,1,8,0,0,0,0
NT00000537,B,T,1,31,N,N,Y,J,0,YN,0,0,0,1981,1981,2,3,0,0,0,0
NI00000541,B,I,6,27,N,Y,Y,G,0,YN,0,0,0,1677,1677,0,2,0,0,0,0
NT00000345,B,T,4,60,N,N,Y,F,0,NN,0,0,0,0,0,0,0,0,0,0,0
NI00000278,B,I,1,31,N,N,Y,J,0,YN,0,0,0,1981,1981,2,3,0,0,0,0
NI00000278,B,I,2,30,N,Y,Y,G,0,YN,0,0,0,527,527,0,1,0,0,0,0
NI00000278,B,I,8,35,N,Y,Y,J,0,YN,0,0,0,3572,5863,2,3,0,0,0,0
NT00000317,B,T,1,53,N,Y,Y,J,0,YN,0,0,0,8508,8508,0,3,0,0,0,0
NI00000541,B,I,3,42,N,N,Y,J,0,YN,0,0,0,6067,6067,0,2,0,0,0,0
NI00000541,B,I,1,31,N,N,Y,F,0,YN,0,0,0,3047,3047,0,4,0,0,0,0
NI00000541,B,I,2,34,N,Y,Y,J,0,YN,0,0,0,3105,3115,6,5,0,0,0,0
NT00000299,B,T,5,50,N,N,Y,F,0,NN,0,0,0,2584,5426,1,1,0,0,0,0
NI00000278,B,I,2,46,N,Y,Y,F,0,YN,0,0,0,8075,8075,3,5,0,0,2,59796
NT00000537,B,T,2,46,N,Y,Y,F,0,YN,0,0,0,8075,8075,3,5,0,0,2,53152
NT00000537,B,T,9,34,N,Y,Y,F,1,YY,0,407,8,2396,2396,0,3,0,1,2,57811
NI00000278,B,I,1,36,N,Y,Y,F,0,YN,0,0,0,4314,4314,1,3,0,0,1,19800
NT00000345,B,T,2,25,N,N,Y,G,0,NN,0,0,0,515,515,0,2,0,0,2,28757
NI00000542,B,I,2,25,N,N,Y,G,0,NN,0,0,0,515,515,0,2,0,0,1,22795
NT00000303,B,T,1,36,N,Y,Y,F,0,YN,0,0,0,4314,4314,1,3,0,0,1,13200
NT00000345,B,T,1,37,N,Y,Y,J,0,YN,0,0,0,4390,4390,0,4,0,0,0,0
NT00000281,B,T,1,50,N,N,Y,F,0,YN,0,0,0,9196,9196,0,6,0,0,0,0
NI00000278,B,I,5,32,N,Y,Y,J,0,YN,0,0,0,2490,2490,1,3,0,0,0,0
NT00000533,B,T,4,45,N,Y,Y,J,0,YN,0,0,0,0,2216,0,0,0,0,0,0
NI00000541,B,I,2,35,N,Y,Y,J,0,YN,0,0,0,3657,3669,1,4,0,0,0,0
NT00000537,B,T,1,46,N,Y,Y,J,0,YN,0,0,0,2454,5793,0,3,0,0,0,0
NT00000345,B,T,5,48,N,Y,Y,J,0,YN,0,0,0,3099,3099,0,5,0,0,0,0
NI00000278,B,I,1,50,N,Y,Y,J,0,YN,0,0,0,6755,6119,0,3,0,0,0,0
NP00000029,B,P,2,35,N,Y,Y,J,0,YN,0,0,0,3657,3669,1,4,0,0,0,0
NI00000278,B,I,4,45,N,Y,Y,J,0,YN,0,0,0,0,2216,0,0,0,0,0,0
NI00000278,B,I,7,53,N,Y,Y,F,0,NN,0,0,1,0,6321,1,0,0,2,0,0
NT00000345,B,T,2,35,N,Y,Y,J,0,YN,0,0,0,3657,3669,1,4,0,0,0,0
NI00000541,B,I,5,48,N,Y,Y,J,0,YN,0,0,0,3099,3099,0,5,0,0,0,0
NI00000541,B,I,4,47,N,Y,Y,J,0,YN,0,0,0,0,0,0,0,0,0,0,0
NT00000537,B,T,2,29,N,N,Y,J,0,YN,0,0,0,1418,3278,1,3,0,0,0,0
NT00000327,B,T,2,24,N,N,Y,F,0,NN,0,0,0,228,228,0,2,0,0,0,0
NT00000345,B,T,3,32,N,Y,Y,F,0,NN,0,0,0,3596,3601,1,3,0,0,0,0
NT00000345,B,T,4,47,N,Y,Y,J,0,YN,0,0,0,0,0,0,0,0,0,0,0
NT00000345,B,T,1,58,N,Y,Y,F,0,NN,0,0,0,649,649,0,2,0,0,0,0
NI00000278,B,I,2,29,N,N,Y,J,0,YN,0,0,0,1418,3278,1,3,0,0,0,0
NI00000541,B,I,1,35,N,Y,Y,2,0,NN,0,0,0,2754,4573,3,2,0,0,0,0
NT00000345,B,T,5,48,N,Y,Y,J,0,YN,0,0,0,3099,3099,0,5,0,0,0,0
NI00000541,B,I,1,58,N,Y,Y,F,0,NN,0,0,0,649,649,0,2,0,0,0,0
NT00000537,B,T,1,50,N,Y,Y,J,0,YN,0,0,0,6755,6119,0,3,0,0,0,0
NT00000537,B,T,2,37,N,Y,Y,J,0,YN,0,0,0,1850,5015,3,4,0,0,0,0
NI00000541,B,I,3,32,N,Y,Y,F,0,NN,0,0,0,3596,3601,1,3,0,0,0,0
NI00000278,B,I,2,37,N,Y,Y,J,0,YN,0,0,0,1850,5015,3,4,0,0,0,0
NI00000278,B,I,2,24,N,N,Y,F,0,NN,0,0,0,228,228,0,2,0,0,0,0
NT00000345,B,T,1,35,N,Y,Y,2,0,NN,0,0,0,2754,4573,3,2,0,0,0,0
NT00000327,B,T,7,53,N,Y,Y,F,0,NN,0,0,1,0,6321,1,0,0,2,0,0
NI00000278,B,I,1,46,N,Y,Y,J,0,YN,0,0,0,2454,5793,0,3,0,0,0,0
NI00000541,B,I,1,37,N,Y,Y,J,0,YN,0,0,0,4390,4390,0,4,0,0,0,0
NT00000537,B,T,4,61,N,N,Y,1,0,YN,0,0,0,4189,2384,1,1,0,0,0,0
NT00000537,B,T,5,32,N,Y,Y,J,0,YN,0,0,0,2490,2490,1,3,0,0,0,0
NT00000537,B,T,2,48,N,N,N,1,0,YN,0,0,0,5624,5624,4,6,0,0,2,42980
NI00000278,B,I,2,48,N,N,N,1,0,YN,0,0,0,5624,5624,4,6,0,0,2,55890
NT00000537,B,T,2,34,N,Y,Y,J,0,YN,0,0,0,758,758,0,1,0,0,1,7665
NT00000345,B,T,1,31,N,Y,Y,J,0,YN,0,0,0,2662,3132,0,4,0,0,0,0
NT00000345,B,T,1,59,N,Y,Y,J,0,YN,0,0,0,3378,5713,6,4,0,0,0,0
NT00000327,B,T,1,33,N,Y,Y,J,0,YN,0,0,0,874,4133,2,1,0,0,0,0
NT00000299,B,T,1,31,N,N,Y,J,0,YN,0,0,0,2368,2368,0,2,0,0,0,0
NT00000345,B,T,6,36,N,Y,Y,J,0,YN,0,0,0,2658,4616,0,3,0,0,0,0
NI00000541,B,I,6,36,N,Y,Y,J,0,YN,0,0,0,2658,4616,0,3,0,0,0,0
NI00000541,B,I,1,59,N,Y,Y,J,0,YN,0,0,0,3378,5713,6,4,0,0,0,0
NT00000299,B,T,1,31,N,N,Y,J,0,YN,0,0,0,2368,2368,0,2,0,0,0,0
NI00000278,B,I,1,33,N,Y,Y,J,0,YN,0,0,0,874,4133,2,1,0,0,0,0
NI00000278,B,I,1,31,N,N,Y,J,0,YN,0,0,0,2368,2368,0,2,0,0,0,0
NT00000345,B,T,1,45,N,Y,Y,J,0,YN,0,0,0,721,721,0,1,0,1,1,24626
NI00000541,B,I,1,45,N,Y,Y,J,0,YN,0,0,0,721,721,0,1,0,1,1,73735
NP00000055,B,P,1,59,N,Y,Y,J,0,YN,0,0,0,3379,5714,6,4,0,0,0,0
NP00000055,B,P,1,49,N,Y,Y,J,0,YN,0,0,0,5043,5043,0,3,0,0,0,0
NI00000278,B,I,1,37,N,N,Y,F,0,NN,0,0,0,3501,3501,1,2,0,0,5,115856
NT00000537,B,T,1,37,N,N,Y,F,0,NN,0,0,0,3501,3501,1,2,0,0,5,121700
NI00000541,B,I,2,32,N,Y,Y,K,0,YN,0,0,0,3540,3540,2,4,0,0,1,24020
NT00000345,B,T,2,32,N,Y,Y,K,0,YN,0,0,0,3540,3540,2,4,0,0,1,26384
NI00000278,B,I,8,47,N,Y,Y,F,0,YN,0,0,0,9008,10447,0,4,0,0,3,79510
NP00000029,B,P,7,43,N,N,Y,J,0,YN,0,0,3,1643,2384,1,2,0,1,3,18052
NT00000537,B,T,7,43,N,N,Y,J,0,YN,0,0,3,1643,2384,1,2,0,1,3,57916
NT00000537,B,T,8,47,N,Y,Y,F,0,YN,0,0,0,9008,10447,0,4,0,0,4,407388
NI00000278,B,I,7,43,N,N,Y,J,0,YN,0,0,3,1643,2384,1,2,0,1,3,74045
NP00000029,B,P,1,41,N,N,Y,F,0,YN,0,0,0,6126,6126,1,4,0,0,1,3478
NI00000278,B,I,2,16,Y,Y,Y,J,0,YN,0,0,0,0,0,0,0,0,0,0,0
NI00000278,B,I,1,35,N,N,Y,F,0,YN,0,0,0,2107,3588,0,1,0,0,0,0
NT00000537,B,T,1,35,N,N,Y,F,0,YN,0,0,0,2107,3588,0,1,0,0,0,0
NT00000537,B,T,3,27,N,Y,Y,J,0,YN,0,0,0,2540,2267,0,6,0,0,0,0
NT00000345,B,T,2,44,N,Y,Y,F,0,NN,0,0,0,2738,3030,2,2,0,0,0,0
NT00000345,B,T,2,40,N,N,Y,J,0,YN,0,0,0,5366,5366,0,7,0,0,0,0
NP00000055,B,P,1,48,N,Y,Y,F,0,YN,0,0,0,876,8200,1,1,0,0,0,0
NP00000029,B,P,1,37,N,N,Y,F,0,NN,0,0,0,6059,6059,0,2,0,0,0,0
NI00000278,B,I,3,34,N,N,Y,J,0,YN,0,0,0,3428,3618,0,2,0,0,0,0
NI00000541,B,I,3,27,N,Y,Y,J,0,YN,0,0,0,2540,2267,0,6,0,0,0,0
NI00000541,B,I,1,53,N,Y,Y,J,0,YN,0,0,0,3141,6387,1,1,0,0,0,0
NI00000541,B,I,2,39,N,Y,Y,J,0,YN,0,0,0,883,883,0,1,0,0,0,0
NI00000278,B,I,4,23,N,Y,Y,F,0,YN,0,0,0,0,0,0,0,0,0,0,0
NI00000541,B,I,1,44,N,Y,Y,F,0,NN,0,0,0,7006,9043,1,4,0,0,0,0
NI00000278,B,I,1,55,N,N,Y,F,0,NN,0,0,0,4116,8205,1,6,0,0,0,0
NI00000278,B,I,1,43,N,Y,Y,F,0,NN,0,0,0,719,8188,1,1,0,0,0,0
NP00000029,B,P,2,15,Y,Y,Y,F,0,YN,0,0,0,0,0,0,0,0,0,0,0
NI00000541,B,I,1,35,N,N,Y,J,0,YN,0,0,0,5541,5541,1,4,0,0,0,0
NT00000537,B,T,5,25,N,N,N,1,0,YN,0,0,0,0,0,0,0,0,0,0,0
NI00000278,B,I,1,44,N,N,Y,J,0,YN,0,0,0,6329,6329,0,2,0,0,0,0
NP00000029,B,P,2,39,N,Y,Y,J,0,YN,0,0,0,883,883,0,1,0,0,0,0
NT00000345,B,T,1,58,N,N,Y,1,0,YN,0,0,0,3962,6174,1,2,0,0,0,0
NP00000029,B,P,1,60,N,N,Y,F,0,YN,0,0,0,2007,5694,0,1,0,0,0,0
NT00000299,B,T,1,53,N,Y,Y,J,0,YN,0,0,0,3141,6387,1,1,0,0,0,0
NI00000278,B,I,1,38,N,Y,Y,J,0,YN,0,0,0,3973,3973,3,3,0,0,0,0
NP00000029,B,P,2,70,N,Y,N,1,0,NN,0,0,0,2436,2436,1,1,0,0,0,0
NT00000537,B,T,3,34,N,N,Y,J,0,YN,0,0,0,3428,3618,0,2,0,0,0,0
NI00000541,B,I,1,37,N,N,Y,F,0,NN,0,0,0,6059,6059,0,2,0,0,0,0
NT00000299,B,T,1,55,N,N,Y,F,0,NN,0,0,0,4116,8205,1,6,0,0,0,0
NP00000927,B,P,2,16,Y,Y,Y,J,0,YN,0,0,0,0,0,0,0,0,0,0,0
NI00000278,B,I,1,37,N,Y,Y,F,0,NN,0,0,0,4876,4876,3,2,0,0,0,0
NT00000345,B,T,2,39,N,Y,Y,J,0,YN,0,0,0,883,883,0,1,0,0,0,0
NT00000345,B,T,3,27,N,Y,Y,J,0,YN,0,0,0,2540,2267,0,6,0,0,0,0
NI00000278,B,I,1,58,N,N,Y,1,0,YN,0,0,0,3962,6174,1,2,0,0,0,0
NI00000278,B,I,1,44,N,Y,Y,J,0,YN,0,0,0,5744,8060,2,1,0,0,0,0
NI00000541,B,I,2,40,N,N,Y,J,0,YN,0,0,0,5366,5366,0,7,0,0,0,0
NT00000345,B,T,2,16,Y,Y,Y,J,0,YN,0,0,0,0,0,0,0,0,0,0,0
NI00000282,T,I,3,32,N,N,Y,J,0,YN,0,0,0,2163,2666,1,5,0,0,0,0
NP00000430,B,P,2,42,N,Y,Y,F,0,NN,0,0,0,4386,5887,2,3,0,0,0,0
NT00000537,B,T,4,23,N,Y,Y,F,0,YN,0,0,0,0,0,0,0,0,0,0,0
NT00000345,B,T,1,37,N,N,Y,F,0,NN,0,0,0,6059,6059,0,2,0,0,0,0
NT00000537,B,T,1,44,N,Y,Y,J,0,YN,0,0,0,5744,8060,2,1,0,0,0,0
NI00000278,B,I,2,25,N,Y,Y,J,0,YN,0,0,0,1426,1426,0,1,0,0,0,0
NI00000278,B,I,2,70,N,Y,N,1,0,NN,0,0,0,2436,2436,1,1,0,0,0,0
NT00000327,T,T,3,32,N,N,Y,J,0,YN,0,0,0,2163,2666,1,5,0,0,0,0
NT00000345,B,T,3,39,N,Y,Y,F,0,YN,0,0,0,2791,3933,1,4,0,0,0,0
NT00000345,B,T,1,53,N,Y,Y,J,0,YN,0,0,0,3141,6387,1,1,0,0,0,0
NT00000345,B,T,1,43,N,Y,Y,F,0,NN,0,0,0,719,8188,1,1,0,0,0,0
NI00000278,B,I,1,50,N,Y,Y,J,0,YN,0,0,0,6823,6823,3,5,0,0,0,0
NT00000345,B,T,1,35,N,N,Y,J,0,YN,0,0,0,5541,5541,1,4,0,0,0,0
NP00000029,B,P,1,44,N,N,Y,J,0,YN,0,0,0,6329,6329,0,2,0,0,0,0
NI00000278,B,I,5,25,N,N,N,1,0,YN,0,0,0,0,0,0,0,0,0,0,0
NT00000345,B,T,1,44,N,Y,Y,F,0,NN,0,0,0,7006,9043,1,4,0,0,0,0
NT00000537,B,T,1,50,N,Y,Y,J,0,YN,0,0,0,6823,6823,3,5,0,0,0,0
NI00000541,B,I,3,39,N,Y,Y,F,0,YN,0,0,0,2791,3933,1,4,0,0,0,0
NT00000345,B,T,5,41,N,Y,Y,J,0,YN,0,0,0,2568,5342,3,3,0,0,0,0
NI00000278,B,I,5,41,N,Y,Y,J,0,YN,0,0,0,2568,5342,3,3,0,0,0,0
NT00000345,B,T,1,37,N,Y,Y,F,0,NN,0,0,0,4876,4876,3,2,0,0,0,0
NT00000537,B,T,2,70,N,Y,N,1,0,NN,0,0,0,2436,2436,1,1,0,0,0,0
NT00000333,B,T,3,51,N,N,Y,1,0,YN,0,0,0,3401,3401,0,3,0,0,0,0
NI00000278,B,I,2,44,N,Y,Y,F,0,NN,0,0,0,2738,3030,2,2,0,0,0,0
NT00000537,B,T,1,44,N,N,Y,J,0,YN,0,0,0,6329,6329,0,2,0,0,0,0
NT00000537,B,T,2,25,N,Y,Y,J,0,YN,0,0,0,1426,1426,0,1,0,0,0,0
NI00000278,B,I,1,55,N,Y,Y,J,0,YN,0,0,0,3588,3963,3,1,0,0,0,0
NI00000541,B,I,2,39,N,Y,Y,J,0,YN,0,0,0,6017,6017,0,4,0,0,2,126500
NP00000041,B,P,1,30,N,N,Y,F,0,YN,0,0,0,3052,3052,0,2,0,0,2,5444
NT00000333,B,T,4,44,N,N,N,1,1,YY,0,0,0,7226,7226,3,3,0,0,2,14490
NI00000278,B,I,8,55,N,N,Y,F,0,NN,0,383,1,0,0,0,0,0,1,3,54989
NT00000345,B,T,7,48,N,Y,Y,J,0,YN,0,0,0,3725,3725,0,2,0,0,5,140376
NT00000537,B,T,1,51,N,Y,Y,J,0,YN,0,0,0,4471,4471,0,3,0,0,4,65550
NT00000537,B,T,7,46,N,N,Y,F,0,YN,0,0,0,1331,5597,1,4,0,0,2,43858
NT00000345,B,T,2,39,N,Y,Y,J,0,YN,0,0,0,6017,6017,0,4,0,0,2,32858
NP00000929,B,P,8,46,N,N,Y,J,0,YN,0,747,3,3669,3669,0,2,0,1,1,8748
NI00000278,B,I,9,41,N,Y,Y,J,0,YN,0,0,3,1948,6074,3,1,8,1,4,111570
NT00000537,B,T,7,34,N,N,Y,G,0,YN,0,0,0,70,5884,1,1,0,0,3,80077
NI00000278,B,I,7,34,N,N,Y,G,0,YN,0,0,0,70,5884,1,1,0,0,3,104528
NT00000345,B,T,8,33,N,N,Y,J,0,YN,0,538,6,0,2038,1,0,0,2,1,2875
NI00000278,B,I,2,30,N,N,Y,J,1,YY,0,0,0,0,2807,1,1,0,0,2,39254
NT00000537,B,T,7,48,N,Y,Y,J,0,YN,0,0,0,3725,3725,0,2,0,0,5,61648
NI00000278,B,I,1,51,N,Y,Y,J,0,YN,0,0,0,4471,4471,0,3,0,0,4,78458
NT00000533,B,T,4,56,N,N,Y,F,0,YN,0,0,0,5683,5683,0,2,0,0,1,1223
NI00000541,B,I,7,48,N,Y,Y,J,0,YN,0,0,0,3725,3725,0,2,0,0,5,124693
NT00000537,B,T,9,41,N,Y,Y,J,0,YN,0,0,3,1948,6074,3,1,8,1,4,139030
NT00000537,B,T,2,30,N,N,Y,J,1,YY,0,0,0,0,2807,1,1,0,0,2,32539
NT00000309,B,T,8,55,N,N,Y,F,0,NN,0,383,1,0,0,0,0,0,1,3,63870
NI00000278,B,I,7,46,N,N,Y,F,0,YN,0,0,0,1331,5597,1,4,0,0,2,56490
NT00000327,B,T,2,39,N,Y,Y,J,0,YN,0,0,0,6017,6017,0,4,0,0,2,21786
NT00000537,B,T,9,50,N,N,Y,G,0,NN,0,0,2,2017,2017,2,5,26,2,0,0
NT00000537,B,T,2,48,N,Y,Y,J,0,YN,0,0,0,8195,8195,2,4,0,0,0,0
NI00000541,B,I,4,22,N,N,Y,J,0,YN,0,0,0,0,0,0,0,0,0,0,0
NI00000278,B,I,9,50,N,N,Y,G,0,NN,0,0,2,2017,2017,2,5,26,2,0,0
NT00000537,B,T,6,41,N,N,Y,F,0,YN,0,0,0,5176,7748,0,3,0,0,0,0
NT00000345,B,T,3,50,N,N,Y,J,0,YN,0,0,0,5210,5549,2,2,0,0,0,0
NT00000537,B,T,1,45,N,N,Y,F,0,NN,0,0,0,6467,6467,0,4,0,0,0,0
NI00000541,B,I,5,19,N,Y,Y,F,0,NN,0,0,0,0,0,0,0,0,0,0,0
NT00000537,B,T,5,67,N,N,Y,F,0,NN,0,0,0,9603,10088,0,5,0,0,0,0
NT00000345,B,T,1,34,N,Y,Y,F,0,NN,0,0,0,3914,3914,2,4,0,0,0,0
NI00000278,B,I,1,45,N,N,Y,F,0,NN,0,0,0,6467,6467,0,4,0,0,0,0
NI00000542,B,I,8,33,N,N,Y,J,0,YN,0,538,6,0,2038,1,0,0,2,0,0
NT00000537,B,T,3,50,N,N,Y,J,0,YN,0,0,0,5210,5549,2,2,0,0,0,0
NT00000345,B,T,5,37,N,Y,Y,J,0,YN,0,0,0,3278,3282,1,3,0,0,0,0
NI00000278,B,I,4,33,N,Y,N,1,0,NN,0,0,0,0,0,0,0,0,0,0,0
NT00000345,B,T,5,40,N,Y,Y,J,0,YN,0,0,0,6388,6388,0,5,0,0,0,0
NT00000537,B,T,1,31,N,Y,Y,F,0,NN,0,0,0,1260,1260,2,2,0,0,0,0
NI00000542,B,I,6,53,N,N,Y,F,0,NN,0,0,1,0,5917,0,0,0,1,0,0
NP00000029,B,P,4,65,N,Y,Y,J,0,YN,0,0,0,0,0,0,0,0,0,0,0
NT00000537,B,T,7,49,N,Y,Y,J,0,YN,0,0,0,3408,7881,0,2,0,0,0,0
NI00000278,B,I,6,41,N,N,Y,F,0,YN,0,0,0,5176,7748,0,3,0,0,0,0
NP00000055,B,P,4,53,N,Y,Y,F,0,YN,0,0,0,0,0,0,0,0,0,0,0
NT00000345,B,T,2,47,N,Y,Y,J,0,YN,0,0,0,6936,6936,1,2,0,0,0,0
NI00000278,B,I,1,48,N,N,Y,J,0,YN,0,0,0,5104,5104,1,2,0,0,0,0
NI00000541,B,I,5,38,N,Y,Y,J,0,YN,0,0,0,1839,2450,1,4,0,0,0,0
NI00000278,B,I,2,48,N,Y,Y,J,0,YN,0,0,0,8195,8195,2,4,0,0,0,0
NI00000278,B,I,1,40,N,Y,Y,F,0,YN,0,0,0,5577,5577,0,1,0,0,0,0
NI00000541,B,I,5,37,N,Y,Y,J,0,YN,0,0,0,3278,3282,1,3,0,0,0,0
NI00000278,B,I,2,17,Y,Y,Y,F,0,YN,0,0,0,0,0,0,0,0,0,0,0
NI00000541,B,I,3,50,N,N,Y,J,0,YN,0,0,0,5210,5549,2,2,0,0,0,0
NT00000537,B,T,1,47,N,Y,Y,F,0,YN,0,0,0,7562,7562,2,4,0,0,0,0
NI00000541,B,I,1,34,N,Y,Y,F,0,NN,0,0,0,3914,3914,2,4,0,0,0,0
NI00000278,B,I,2,27,N,N,Y,J,0,YN,0,0,0,2155,2503,1,1,0,0,0,0
NP00000029,B,P,1,38,N,Y,Y,J,0,YN,0,0,0,6197,6944,1,2,0,0,0,0
NT00000537,B,T,1,60,N,Y,Y,F,0,NN,0,0,0,9014,9014,1,2,0,0,0,0
NP00000041,B,P,1,37,N,Y,Y,F,0,YN,0,0,0,3484,3484,0,4,0,0,0,0
NI00000541,B,I,3,13,Y,Y,Y,J,0,YN,0,0,0,0,0,0,0,0,0,0,0
NI00000541,B,I,2,47,N,Y,Y,J,0,YN,0,0,0,6936,6936,1,2,0,0,0,0
NP00000927,B,P,2,17,Y,Y,Y,F,0,YN,0,0,0,0,0,0,0,0,0,0,0
NT00000345,B,T,5,19,N,Y,Y,F,0,NN,0,0,0,0,0,0,0,0,0,0,0
NP00000041,B,P,6,46,N,N,Y,F,0,YN,0,0,0,7740,7740,0,3,0,0,0,0
NI00000541,B,I,1,59,N,Y,Y,J,0,YN,0,0,0,3940,3940,2,2,0,0,0,0
NI00000278,B,I,5,67,N,N,Y,F,0,NN,0,0,0,9603,10088,0,5,0,0,0,0
NT00000537,B,T,2,27,N,N,Y,J,0,YN,0,0,0,2155,2503,1,1,0,0,0,0
NI00000278,B,I,4,65,N,Y,Y,J,0,YN,0,0,0,0,0,0,0,0,0,0,0
NP00000055,B,P,2,48,N,Y,Y,J,0,YN,0,0,0,8195,8195,2,4,0,0,0,0
NI00000278,B,I,1,31,N,Y,Y,F,0,NN,0,0,0,1260,1260,2,2,0,0,0,0
NT00000345,B,T,5,38,N,Y,Y,J,0,YN,0,0,0,1839,2450,1,4,0,0,0,0
NI00000278,B,I,4,56,N,N,Y,F,0,YN,0,0,0,5683,5683,0,2,0,0,0,0
NP00000029,B,P,2,68,N,Y,Y,J,0,YN,0,0,0,4017,6176,0,1,0,0,0,0
NI00000541,B,I,5,40,N,Y,Y,J,0,YN,0,0,0,6388,6388,0,5,0,0,0,0
NT00000345,B,T,1,59,N,Y,Y,J,0,YN,0,0,0,3940,3940,2,2,0,0,0,0
NI00000278,B,I,1,47,N,Y,Y,F,0,YN,0,0,0,7562,7562,2,4,0,0,0,0
NP00000029,B,P,5,19,N,Y,Y,F,0,NN,0,0,0,0,0,0,0,0,0,0,0
NI00000278,B,I,7,49,N,Y,Y,J,0,YN,0,0,0,3408,7881,0,2,0,0,0,0
NI00000278,B,I,1,60,N,Y,Y,F,0,NN,0,0,0,9014,9014,1,2,0,0,0,0
NT00000537,B,T,1,48,N,N,Y,J,0,YN,0,0,0,5104,5104,1,2,0,0,0,0
NP00000029,B,P,1,40,N,Y,Y,J,0,YN,0,0,0,4866,5180,2,3,0,0,0,0
NT00000539,B,T,2,17,Y,Y,Y,F,0,YN,0,0,0,0,0,0,0,0,0,0,0
NT00000537,B,T,6,41,N,N,Y,F,0,YN,0,0,0,5176,7748,0,3,0,0,0,0
NT00000345,B,T,6,53,N,N,Y,F,0,NN,0,0,1,0,5917,0,0,0,1,0,0
NT00000333,B,T,4,48,N,N,Y,1,1,YY,0,0,0,8669,8669,1,5,0,0,1,6120
NT00000537,B,T,1,34,N,N,Y,K,0,YN,0,0,0,0,1198,0,1,0,0,5,109654
NT00000333,B,T,4,48,N,N,Y,1,1,YY,0,0,0,8669,8669,1,5,0,0,1,6120
NT00000537,B,T,1,12,Y,N,Y,F,0,YN,0,0,0,0,0,0,0,0,0,4,66000
NT00000333,B,T,4,48,N,N,Y,1,1,YY,0,0,0,8669,8669,1,5,0,0,1,6120
NI00000278,B,I,4,50,N,N,Y,F,0,NN,0,0,0,0,4306,0,0,0,0,2,55649
NT00000333,B,T,4,48,N,N,Y,1,1,YY,0,0,0,8669,8669,1,5,0,0,1,6120
NT00000333,B,T,4,48,N,N,Y,1,1,YY,0,0,0,8669,8669,1,5,0,0,1,6120
NT00000537,B,T,8,49,N,Y,Y,2,0,NN,0,1347,1,0,0,0,0,0,1,1,19640
NT00000333,B,T,4,48,N,N,Y,1,1,YY,0,0,0,8669,8669,1,5,0,0,1,6120
NT00000537,B,T,5,55,N,N,Y,G,0,NN,0,0,0,0,0,0,0,0,0,3,65604
NT00000333,B,T,4,48,N,N,Y,1,1,YY,0,0,0,8669,8669,1,5,0,0,1,6120
NI00000278,B,I,5,55,N,N,Y,G,0,NN,0,0,0,0,0,0,0,0,0,3,64571
NT00000333,B,T,2,38,N,N,N,1,0,YN,0,0,0,1585,5468,1,2,0,0,1,4950
NI00000278,B,I,8,49,N,Y,Y,2,0,NN,0,1347,1,0,0,0,0,0,1,1,8855
NT00000333,B,T,4,48,N,N,Y,1,1,YY,0,0,0,8669,8669,1,5,0,0,1,6120
NP00000055,B,P,1,39,N,Y,Y,J,0,YN,0,0,0,2689,6280,1,1,0,0,1,4415
NT00000537,B,T,4,47,N,N,Y,F,0,NN,0,0,0,2481,4572,1,1,0,0,4,54649
NI00000541,B,I,2,38,N,Y,Y,F,8,YY,0,0,0,1744,2509,2,1,0,0,5,196165
NT00000299,B,T,2,38,N,Y,Y,F,8,YY,0,0,0,1744,2509,2,1,0,0,5,46806
